id,decibels,createdAt,updatedAt
d8df194a-98d1-4fc2-8b4d-19e044879d61,76.8,2024-08-28T10:56:04.724570Z,2024-08-28T10:56:04.724570Z
e9005cf0-ce00-4e8e-bcb5-ec3a6dc11351,76.8,2024-08-28T10:56:04.778462Z,2024-08-28T10:56:04.778462Z
d18348d6-4cf3-4517-9d6d-a2897fa483b4,78.1,2024-08-28T10:56:04.838355Z,2024-08-28T10:56:04.838355Z
3b309930-3a4e-45ec-9cea-4af4e4e5812f,78.1,2024-08-28T10:56:04.898732Z,2024-08-28T10:56:04.898732Z
9f57fc0e-7dff-4164-adfa-8ccadbd7ef72,78.1,2024-08-28T10:56:04.957580Z,2024-08-28T10:56:04.957580Z
27443a51-a9f1-4d6d-bc57-7b38565497a4,78.1,2024-08-28T10:56:05.015386Z,2024-08-28T10:56:05.015386Z
08dbc1cf-1194-4f62-9b76-7a2c7123056c,78.1,2024-08-28T10:56:05.068004Z,2024-08-28T10:56:05.068004Z
7f29691c-fae8-4672-b1bc-14140019de14,78.1,2024-08-28T10:56:05.145660Z,2024-08-28T10:56:05.145660Z
934f0f92-10db-4080-b548-0582ed0266d6,78.1,2024-08-28T10:56:05.198238Z,2024-08-28T10:56:05.198238Z
14c17904-389f-4b5c-8d04-993819bc7b8c,78.1,2024-08-28T10:56:05.275633Z,2024-08-28T10:56:05.275633Z
a1d6045b-3e1c-498c-b0a4-208f4ec7045e,78.1,2024-08-28T10:56:05.328059Z,2024-08-28T10:56:05.328059Z
add1d78a-4cbf-49b1-8212-cbc40ce4109d,71.1,2024-08-28T10:56:05.388026Z,2024-08-28T10:56:05.388026Z
738846c3-4fca-4188-b968-c6dc75caa9a1,71.1,2024-08-28T10:56:05.448692Z,2024-08-28T10:56:05.448692Z
f5e2c254-fec4-41c9-83c8-e51d1a3e598f,71.1,2024-08-28T10:56:05.508807Z,2024-08-28T10:56:05.508807Z
17abb8af-0d25-47fb-b7ab-ad1dca3e2a63,71.1,2024-08-28T10:56:05.566499Z,2024-08-28T10:56:05.566499Z
610bd046-8186-4e59-b157-d4900edb2e63,71.1,2024-08-28T10:56:05.629112Z,2024-08-28T10:56:05.629112Z
d0a15582-5755-43b1-9b1c-1eda33f036ce,71.1,2024-08-28T10:56:05.696804Z,2024-08-28T10:56:05.696804Z
2ccf3405-7e46-47e5-912e-a87c4b81a523,71.1,2024-08-28T10:56:05.759299Z,2024-08-28T10:56:05.759299Z
8ee99c1c-9fea-47d1-bc1d-13e8a9dc53f9,71.1,2024-08-28T10:56:05.825723Z,2024-08-28T10:56:05.825723Z
55d735aa-ccbb-4511-890e-c33c2c168cf0,71.1,2024-08-28T10:56:05.879562Z,2024-08-28T10:56:05.879562Z
52578563-2b38-4f61-b5ba-68681ea2efe4,71.1,2024-08-28T10:56:08.140994Z,2024-08-28T10:56:08.140994Z
1b9a7dba-e98c-442d-9bb8-d23a0439ae6d,71.1,2024-08-28T10:56:08.201262Z,2024-08-28T10:56:08.201262Z
08d70862-723e-4662-a596-1aeb3d0d487a,71.1,2024-08-28T10:56:08.261016Z,2024-08-28T10:56:08.261016Z
1e18db20-2979-465c-a896-0ecada6141c9,71.1,2024-08-28T10:56:08.318865Z,2024-08-28T10:56:08.318865Z
778c2693-ffee-4855-bf7f-b04f1230942a,71.1,2024-08-28T10:56:08.371240Z,2024-08-28T10:56:08.371240Z
7f67bfc5-1714-4193-a5c9-091f38897f71,71.1,2024-08-28T10:56:08.449190Z,2024-08-28T10:56:08.449190Z
83796421-dc8a-432e-9b58-de9d7a540a5d,71.1,2024-08-28T10:56:08.502071Z,2024-08-28T10:56:08.502071Z
1b08bbdb-55e7-430a-a35c-80b59800c72e,71.1,2024-08-28T10:56:08.578252Z,2024-08-28T10:56:08.578252Z
d7c5120d-8c1a-43d8-926e-777e6606074b,71.1,2024-08-28T10:56:08.632270Z,2024-08-28T10:56:08.632270Z
69f6f0fc-fc70-4220-b741-be41fa7c510d,76.9,2024-08-28T10:56:08.692246Z,2024-08-28T10:56:08.692246Z
ac011d39-4ba1-422c-9783-6ad9a40c9669,76.9,2024-08-28T10:56:08.751182Z,2024-08-28T10:56:08.751182Z
003eb360-92b1-4227-a481-59c4be39cce8,76.9,2024-08-28T10:56:08.811066Z,2024-08-28T10:56:08.811066Z
81e7d1ce-6c64-4ee5-a369-58e016a8cb6d,76.9,2024-08-28T10:56:08.869909Z,2024-08-28T10:56:08.869909Z
ba368f43-dc24-45ac-895f-d72365c5d3cb,76.9,2024-08-28T10:56:08.931724Z,2024-08-28T10:56:08.931724Z
47ad83fd-7a58-4c91-8fb4-abf7a090d2e2,76.9,2024-08-28T10:56:09.000521Z,2024-08-28T10:56:09.000521Z
2ff9ef58-93f8-4844-926a-dafd4633fc7b,76.9,2024-08-28T10:56:09.061821Z,2024-08-28T10:56:09.061821Z
e90ad987-101a-4433-a221-cdd6cbe75654,76.9,2024-08-28T10:56:09.129533Z,2024-08-28T10:56:09.129533Z
76ed8e4e-d935-41ce-9695-297ff820120b,76.9,2024-08-28T10:56:09.182349Z,2024-08-28T10:56:09.182349Z
de95d758-a3f1-419f-ac66-cf2680a44a0c,75.2,2024-08-28T10:56:09.242357Z,2024-08-28T10:56:09.242357Z
58673969-803e-4e52-856c-9f0bf5de7515,75.2,2024-08-28T10:56:09.302259Z,2024-08-28T10:56:09.302259Z
e95b59c7-ea9f-4553-b2ec-f74a14697213,75.2,2024-08-28T10:56:09.362309Z,2024-08-28T10:56:09.362309Z
d297c55e-37f9-464b-ba60-b5fb0ce6b633,75.2,2024-08-28T10:56:09.420349Z,2024-08-28T10:56:09.420349Z
c0abafc0-3c61-47ee-bb1b-c646205d8a77,75.2,2024-08-28T10:56:09.482866Z,2024-08-28T10:56:09.482866Z
1e2c2602-e216-46e4-87cc-e4bb2deabffe,75.2,2024-08-28T10:56:09.550139Z,2024-08-28T10:56:09.550139Z
4eee7b87-0114-4453-8492-d7b7953e4c11,75.2,2024-08-28T10:56:09.602726Z,2024-08-28T10:56:09.602726Z
97c049c7-48f8-430c-b7c3-e9e19d45c8fe,75.2,2024-08-28T10:56:09.679375Z,2024-08-28T10:56:09.679375Z
4d4f3641-9f6a-41ef-94f7-7e7d91aa4743,75.2,2024-08-28T10:56:09.732757Z,2024-08-28T10:56:09.732757Z
5af78067-1c30-4ac3-b885-6aa8dfb85cb5,80.3,2024-08-28T10:56:09.792815Z,2024-08-28T10:56:09.792815Z
57c4b5d2-d97e-4567-aa27-8034ee4e2656,80.3,2024-08-28T10:56:09.852107Z,2024-08-28T10:56:09.852107Z
62d35f8c-c2af-4149-aef4-64c8f7ce3497,80.3,2024-08-28T10:56:09.911980Z,2024-08-28T10:56:09.911980Z
a310a1bc-113c-4fbe-a125-c6e5e0e0f0bb,80.3,2024-08-28T10:56:09.970906Z,2024-08-28T10:56:09.970906Z
4c2177e8-a7b0-4309-9042-619dffa08115,80.3,2024-08-28T10:56:10.032280Z,2024-08-28T10:56:10.032280Z
1c40f7ea-30ba-4eef-a24a-6bb0697683db,80.3,2024-08-28T10:56:10.100103Z,2024-08-28T10:56:10.100103Z
ba242b78-2caa-4383-91cb-fa162f42742c,80.3,2024-08-28T10:56:10.162657Z,2024-08-28T10:56:10.162657Z
43b0481b-6453-48c8-9816-dde732045094,80.3,2024-08-28T10:56:10.229007Z,2024-08-28T10:56:10.229007Z
049d4dab-a1dc-4b32-b93b-8175df24eb2b,80.3,2024-08-28T10:56:10.282840Z,2024-08-28T10:56:10.282840Z
decf1a85-e137-4610-b88b-2b8773509ce7,86.1,2024-08-28T10:56:10.342987Z,2024-08-28T10:56:10.342987Z
c2ef7ab1-c883-4336-8473-1175ac7efb28,86.1,2024-08-28T10:56:10.403105Z,2024-08-28T10:56:10.403105Z
a6c2dfaa-a5bf-4c23-bf9b-043e4d9b0d52,86.1,2024-08-28T10:56:10.463348Z,2024-08-28T10:56:10.463348Z
c26de91d-60eb-4d2f-a091-c1a0d66d0c19,86.1,2024-08-28T10:56:10.541840Z,2024-08-28T10:56:10.541840Z
ab320373-1020-4c97-ad47-a3a7450217b5,86.1,2024-08-28T10:56:10.651023Z,2024-08-28T10:56:10.651023Z
d8cbaf63-913a-4214-9f3e-2d3d1b11b71c,86.1,2024-08-28T10:56:10.703579Z,2024-08-28T10:56:10.703579Z
c6a23c96-cbd4-4eec-939b-b3cd4bc99048,86.1,2024-08-28T10:56:10.779914Z,2024-08-28T10:56:10.779914Z
b96e0acd-152e-4a98-a156-ba7593aa26eb,86.1,2024-08-28T10:56:10.843935Z,2024-08-28T10:56:10.843935Z
92b22346-2e99-4e52-9aec-f3f0b76d0b77,93.8,2024-08-28T10:56:10.903015Z,2024-08-28T10:56:10.903015Z
ed212bd9-07c9-43d2-9492-a27c5b1121f9,93.8,2024-08-28T10:56:10.962946Z,2024-08-28T10:56:10.962946Z
d01685a8-3036-418f-8bf5-777f0bcf4c5a,93.8,2024-08-28T10:56:11.072376Z,2024-08-28T10:56:11.072376Z
9915fd3a-6ade-445e-b200-0a047f6ee09c,93.8,2024-08-28T10:56:11.201882Z,2024-08-28T10:56:11.201882Z
52837e00-2e7a-4188-89a8-b592207a757f,93.8,2024-08-28T10:56:11.253114Z,2024-08-28T10:56:11.253114Z
b327263e-73b9-4001-a497-b970cf95b0d6,93.8,2024-08-28T10:56:11.331122Z,2024-08-28T10:56:11.331122Z
e9265d39-9cbd-4b4a-be86-ba23657183b1,93.8,2024-08-28T10:56:11.393666Z,2024-08-28T10:56:11.393666Z
e5ec6354-ea2a-4e21-86f2-5e6887576e41,93.8,2024-08-28T10:56:11.464127Z,2024-08-28T10:56:11.464127Z
19befab9-88b4-4576-85a4-05a9d55efa4c,93.8,2024-08-28T10:56:11.534399Z,2024-08-28T10:56:11.534399Z
4f6dce89-150e-4860-a65b-78db50f73f1b,93.8,2024-08-28T10:56:11.623138Z,2024-08-28T10:56:11.623138Z
56382a03-68c7-4657-8475-9a33afa40cce,93.8,2024-08-28T10:56:11.684333Z,2024-08-28T10:56:11.684333Z
bc52ebd5-4b47-46c0-9655-2bfb6ebbaac4,93.8,2024-08-28T10:56:11.752317Z,2024-08-28T10:56:11.752317Z
63b67f8f-45d9-46e2-9830-61ac7c049bc3,93.8,2024-08-28T10:56:11.806170Z,2024-08-28T10:56:11.806170Z
95ab61b8-74b0-4834-acc5-9312879a9295,93.8,2024-08-28T10:56:11.882193Z,2024-08-28T10:56:11.882193Z
a71827bd-32f5-4a6b-8bfc-000b6491dfa1,93.8,2024-08-28T10:56:11.934788Z,2024-08-28T10:56:11.934788Z
e82ec312-6357-4863-a63e-85453b16cf29,94.1,2024-08-28T10:56:11.995940Z,2024-08-28T10:56:11.995940Z
84bfe1f5-f548-4563-8158-f857b9e11bd6,94.1,2024-08-28T10:56:12.055534Z,2024-08-28T10:56:12.055534Z
1679bc08-ccac-448d-9cf3-66e84604979c,94.1,2024-08-28T10:56:12.115642Z,2024-08-28T10:56:12.115642Z
bb2b1739-b8a1-4e9c-9765-e538dd2e4b74,94.1,2024-08-28T10:56:12.175288Z,2024-08-28T10:56:12.175288Z
7bb786cd-6aa1-4b27-9876-f969d567c7fc,94.1,2024-08-28T10:56:12.234937Z,2024-08-28T10:56:12.234937Z
57e5ea9f-aeea-43e5-8f6f-64158973c84a,94.1,2024-08-28T10:56:12.303779Z,2024-08-28T10:56:12.303779Z
12f4112c-3537-4c47-bb23-101be1044e2e,94.1,2024-08-28T10:56:12.432115Z,2024-08-28T10:56:12.432115Z
3cd381b3-e854-4bfd-8fcf-610baff956b8,94.1,2024-08-28T10:56:12.484548Z,2024-08-28T10:56:12.484548Z
edf23d67-1b8e-452a-a1cc-64a1e8685a73,94.1,2024-08-28T10:56:12.544545Z,2024-08-28T10:56:12.544545Z
3c8d7f37-8b35-4c89-a451-16f2ea831659,94.1,2024-08-28T10:56:12.604679Z,2024-08-28T10:56:12.604679Z
b6d7b467-a7bc-43f8-b77a-41c3e43996fb,94.1,2024-08-28T10:56:12.664835Z,2024-08-28T10:56:12.664835Z
e7bee5ee-31e3-4d9c-a030-a6ba59940cff,94.1,2024-08-28T10:56:12.722475Z,2024-08-28T10:56:12.722475Z
5a22c4da-5f0d-49c3-a3ec-3f7897b37cda,94.1,2024-08-28T10:56:12.775059Z,2024-08-28T10:56:12.775059Z
aa7d09d5-73d9-4191-b104-b0fcec48a93b,94.1,2024-08-28T10:56:12.852769Z,2024-08-28T10:56:12.852769Z
b3772849-5b40-4044-9c7a-ee51f56824ca,94.1,2024-08-28T10:56:12.905260Z,2024-08-28T10:56:12.905260Z
c491abba-1e8d-4eb9-a33f-873627c2560b,94.1,2024-08-28T10:56:12.981770Z,2024-08-28T10:56:12.981770Z
d17de934-8958-4925-8257-14a9cd64816c,94.1,2024-08-28T10:56:13.035597Z,2024-08-28T10:56:13.035597Z
c2033f96-5fa5-490e-a595-eeb1c987bc33,83.2,2024-08-28T10:56:13.095694Z,2024-08-28T10:56:13.095694Z
bd94b42c-5502-4333-b1a6-7db5e334de16,83.2,2024-08-28T10:56:13.155865Z,2024-08-28T10:56:13.155865Z
fe8c32da-1b68-4ff6-9958-c52432568853,83.2,2024-08-28T10:56:13.215981Z,2024-08-28T10:56:13.215981Z
9175414e-e0b7-4e16-a127-cdb7ad9024e5,83.2,2024-08-28T10:56:13.273595Z,2024-08-28T10:56:13.273595Z
9e8b6fa1-b349-41c2-af9a-d046327b9e1a,83.2,2024-08-28T10:56:13.326528Z,2024-08-28T10:56:13.326528Z
6c335764-3c98-46f8-81c9-e8c7ae74cbd6,83.2,2024-08-28T10:56:13.403961Z,2024-08-28T10:56:13.403961Z
a211485e-bb1d-44ee-b9c3-6093007c6ff4,83.2,2024-08-28T10:56:13.455249Z,2024-08-28T10:56:13.455249Z
c86d2015-5e29-4927-9440-58d7b495cf1e,83.2,2024-08-28T10:56:13.532901Z,2024-08-28T10:56:13.532901Z
aa5dec92-19c5-4ea4-9c31-eed1fc746c9f,83.2,2024-08-28T10:56:13.585512Z,2024-08-28T10:56:13.585512Z
b498499b-0606-464f-9804-dc2c9025e132,82.0,2024-08-28T10:56:13.645649Z,2024-08-28T10:56:13.645649Z
975be0f7-2cac-4fad-9e7e-88f8670b6d1c,82.0,2024-08-28T10:56:13.705762Z,2024-08-28T10:56:13.705762Z
7822e546-8386-4a7d-a94c-f73913466692,82.0,2024-08-28T10:56:13.765946Z,2024-08-28T10:56:13.765946Z
e49ff99a-db9d-45dd-b85a-442c70fca891,82.0,2024-08-28T10:56:13.825029Z,2024-08-28T10:56:13.825029Z
8f33ce2a-04f8-441b-895f-073f5c2d8629,82.0,2024-08-28T10:56:13.876226Z,2024-08-28T10:56:13.876226Z
9fd2c8f7-1d51-4b89-8f7d-be1d7e46b337,82.0,2024-08-28T10:56:13.955110Z,2024-08-28T10:56:13.955110Z
bc6bf590-dac4-42ab-8fc6-e5c66fae2157,82.0,2024-08-28T10:56:14.006417Z,2024-08-28T10:56:14.006417Z
40559bfd-786c-4a03-903c-50133eaace5c,82.0,2024-08-28T10:56:14.084103Z,2024-08-28T10:56:14.084103Z
67edff90-dbbf-4673-9645-b708936153c4,82.0,2024-08-28T10:56:14.136700Z,2024-08-28T10:56:14.136700Z
05ffb8e9-88e0-4f97-b596-ebb0528f8c37,80.3,2024-08-28T10:56:14.196926Z,2024-08-28T10:56:14.196926Z
2acba5df-809d-40a7-905e-f530998f5136,80.3,2024-08-28T10:56:14.256980Z,2024-08-28T10:56:14.256980Z
06a0707a-4ee9-4a41-9f77-976a94b3a9f6,80.3,2024-08-28T10:56:14.317092Z,2024-08-28T10:56:14.317092Z
9664e1cb-9c5d-42fd-b5f1-9f20fec9194d,80.3,2024-08-28T10:56:14.374741Z,2024-08-28T10:56:14.374741Z
63f716fd-6cd8-4d24-a029-e0f1dbb430c4,80.3,2024-08-28T10:56:14.427355Z,2024-08-28T10:56:14.427355Z
ed0282ed-0a0b-4f89-b67b-3a467a2779e0,80.3,2024-08-28T10:56:14.504977Z,2024-08-28T10:56:14.504977Z
c05b232a-7eba-470f-934c-e87f316d7195,80.3,2024-08-28T10:56:14.557606Z,2024-08-28T10:56:14.557606Z
a13d9ea8-c461-43e8-b24c-7c15e6d0750d,80.3,2024-08-28T10:56:14.634034Z,2024-08-28T10:56:14.634034Z
3a3e162a-8dbb-40c3-8748-0564d7c4e448,80.3,2024-08-28T10:56:14.686786Z,2024-08-28T10:56:14.686786Z
fa5f06c6-a88f-4564-8423-a5ef71bde8e8,91.1,2024-08-28T10:56:14.746955Z,2024-08-28T10:56:14.746955Z
a85a99e2-4643-4d51-80ea-751b970b5d73,91.1,2024-08-28T10:56:14.806961Z,2024-08-28T10:56:14.806961Z
60ee518e-c06f-4eb8-b4ef-fe1943469a92,91.1,2024-08-28T10:56:14.857061Z,2024-08-28T10:56:14.857061Z
cda8b19c-3e77-403c-857c-278ee7c1ae2f,91.1,2024-08-28T10:56:14.925975Z,2024-08-28T10:56:14.925975Z
de398ca6-6d80-48a3-8dab-f49383b1e6e4,91.1,2024-08-28T10:56:14.977290Z,2024-08-28T10:56:14.977290Z
8ff39646-0a5b-4bf9-bea8-138c8209cac5,91.1,2024-08-28T10:56:15.054989Z,2024-08-28T10:56:15.054989Z
f42a6965-bf23-4936-85d0-581d02f8f453,91.1,2024-08-28T10:56:15.107981Z,2024-08-28T10:56:15.107981Z
d7bf9e8a-daba-446c-870a-c90868462821,91.1,2024-08-28T10:56:15.185624Z,2024-08-28T10:56:15.185624Z
b1056761-d4df-414a-8b53-0aa969c622c6,91.1,2024-08-28T10:56:15.238578Z,2024-08-28T10:56:15.238578Z
71cf42a7-c81c-4c24-91e4-c4740211a290,91.8,2024-08-28T10:56:15.298692Z,2024-08-28T10:56:15.298692Z
2be8a737-be60-424a-bda1-824dd03c2661,91.8,2024-08-28T10:56:15.358561Z,2024-08-28T10:56:15.358561Z
bb523ade-0b43-40e3-861d-cfdb04311fc7,91.8,2024-08-28T10:56:15.418819Z,2024-08-28T10:56:15.418819Z
e26a48ba-ccce-407e-9e2e-0b89873cd6c9,91.8,2024-08-28T10:56:15.476449Z,2024-08-28T10:56:15.476449Z
b8d37bac-8e98-4f2f-b7a1-830319b4af7b,91.8,2024-08-28T10:56:15.529044Z,2024-08-28T10:56:15.529044Z
3c1eb8c2-c25f-4ef0-9f2f-37dd9c21130a,91.8,2024-08-28T10:56:15.607319Z,2024-08-28T10:56:15.607319Z
23e2dafb-820f-4c7a-9dfa-2921e788b08a,91.8,2024-08-28T10:56:15.669493Z,2024-08-28T10:56:15.669493Z
0797a56d-cf33-4d21-af32-e72e317051a1,91.8,2024-08-28T10:56:15.736014Z,2024-08-28T10:56:15.736014Z
d3950cc4-8a99-41cc-826e-19222f115324,91.8,2024-08-28T10:56:15.788526Z,2024-08-28T10:56:15.788526Z
503d48ff-ba64-4e83-ad14-b2966f9c89e7,92.9,2024-08-28T10:56:15.848756Z,2024-08-28T10:56:15.848756Z
8f40f7bf-e3f6-4a97-81c2-9191031d47d3,92.9,2024-08-28T10:56:15.909740Z,2024-08-28T10:56:15.909740Z
4c17600b-e441-43dc-b101-430bc5310424,92.9,2024-08-28T10:56:15.969220Z,2024-08-28T10:56:15.969220Z
286a05ac-2105-4f83-a8f4-5238fde7f5a2,92.9,2024-08-28T10:56:16.028615Z,2024-08-28T10:56:16.028615Z
9012055a-81fc-4dee-804b-db0994f71e56,92.9,2024-08-28T10:56:16.089466Z,2024-08-28T10:56:16.089466Z
4e0a85cd-fff5-46ae-8616-54f1d41f20bb,92.9,2024-08-28T10:56:16.157029Z,2024-08-28T10:56:16.157029Z
cfe0cd7a-cd20-4604-88da-5187c2a3048e,92.9,2024-08-28T10:56:16.209695Z,2024-08-28T10:56:16.209695Z
c204314f-3748-4ab5-aa4c-128a7f921ee2,92.9,2024-08-28T10:56:16.286209Z,2024-08-28T10:56:16.286209Z
0ac64e52-d4f3-40a3-9455-716586ea3899,92.9,2024-08-28T10:56:16.339722Z,2024-08-28T10:56:16.339722Z
f231977e-62b7-4dc0-bf9f-8bc8d08e845f,94.9,2024-08-28T10:56:16.400025Z,2024-08-28T10:56:16.400025Z
299aaf08-5077-430c-a1ff-11bb1bcd02f7,94.9,2024-08-28T10:56:16.460124Z,2024-08-28T10:56:16.460124Z
21810b12-e6e1-4444-afe9-11fe063b61a3,94.9,2024-08-28T10:56:16.520383Z,2024-08-28T10:56:16.520383Z
6a994d6d-17a3-4c71-817f-95248dcfa60e,94.9,2024-08-28T10:56:16.577694Z,2024-08-28T10:56:16.577694Z
3da931a8-e13d-4c40-81c3-1e3f0c35d4b2,94.9,2024-08-28T10:56:16.630363Z,2024-08-28T10:56:16.630363Z
df5718c2-8c42-417c-9740-f11bca85c697,94.9,2024-08-28T10:56:16.708220Z,2024-08-28T10:56:16.708220Z
84997f15-3554-4d3f-9d43-8c2e35589659,94.9,2024-08-28T10:56:16.769416Z,2024-08-28T10:56:16.769416Z
74db7c7d-693a-4d2c-a1b0-3da20bb3eaa7,94.9,2024-08-28T10:56:16.837053Z,2024-08-28T10:56:16.837053Z
fd41501b-3ebc-4610-b01c-0c1c6f12afdd,94.9,2024-08-28T10:56:16.889729Z,2024-08-28T10:56:16.889729Z
c57bbbb9-2ba4-41aa-95f8-23e6de40ce57,95.6,2024-08-28T10:56:16.949907Z,2024-08-28T10:56:16.949907Z
a8e7378e-c7fb-44fa-a641-120b3123348c,95.6,2024-08-28T10:56:17.009823Z,2024-08-28T10:56:17.009823Z
283b90a9-2690-44b2-83ce-e91ecfd4256b,95.6,2024-08-28T10:56:17.070172Z,2024-08-28T10:56:17.070172Z
d08f27f6-3318-4125-be93-cf6282bb2298,95.6,2024-08-28T10:56:17.127634Z,2024-08-28T10:56:17.127634Z
c8494894-2472-41c4-90f8-3acfb560cbbb,95.6,2024-08-28T10:56:17.180298Z,2024-08-28T10:56:17.180298Z
5c868d58-97fc-4705-8045-7e71565215c7,95.6,2024-08-28T10:56:17.258241Z,2024-08-28T10:56:17.258241Z
ae24e13f-e2a6-4aeb-9894-62bcd18e5c5e,95.6,2024-08-28T10:56:17.321044Z,2024-08-28T10:56:17.321044Z
a09114ea-ed88-4fb1-bf5b-b887ebf8f51b,95.6,2024-08-28T10:56:17.387407Z,2024-08-28T10:56:17.387407Z
18e5ae10-b517-402a-a920-c68e286f3e90,95.6,2024-08-28T10:56:17.441026Z,2024-08-28T10:56:17.441026Z
f4de7770-51cf-4a9b-9589-8bfe65f3fc9f,93.8,2024-08-28T10:56:17.501139Z,2024-08-28T10:56:17.501139Z
a4503983-ee9a-4386-9af6-8711fdac6f89,93.8,2024-08-28T10:56:17.561286Z,2024-08-28T10:56:17.561286Z
db30dbae-dfcf-4d07-957a-578c4fe7448c,93.8,2024-08-28T10:56:17.621733Z,2024-08-28T10:56:17.621733Z
11bcf64d-31e0-4ab6-a4d5-88f2e0a9ebb8,93.8,2024-08-28T10:56:17.678917Z,2024-08-28T10:56:17.678917Z
e817e17a-ff3a-4a9b-8310-e1778ea8b98e,93.8,2024-08-28T10:56:17.731565Z,2024-08-28T10:56:17.731565Z
